student_id,topic,error_type,error_share
student_0194,Funzioni,formula,0.125
student_0194,Funzioni,none,0.5
student_0195,Algebra,algebra,0.25
student_0195,Algebra,distrazione,0.125
student_0195,Algebra,none,0.5
student_0195,Algebra,segno,0.125
student_0195,Derivate,concetto,0.0952
student_0195,Derivate,distrazione,0.0952
student_0195,Derivate,formula,0.0476
student_0195,Derivate,none,0.7619
student_0195,Fisica_Dinamica,algebra,0.0833
student_0195,Fisica_Dinamica,concetto,0.0833
student_0195,Fisica_Dinamica,formula,0.1667
student_0195,Fisica_Dinamica,none,0.6667
student_0195,Fisica_Energia,concetto,0.2222
student_0195,Fisica_Energia,distrazione,0.0556
student_0195,Fisica_Energia,formula,0.2778
student_0195,Fisica_Energia,none,0.4444
student_0195,Funzioni,algebra,0.125
student_0195,Funzioni,formula,0.125
student_0195,Funzioni,none,0.6875
student_0195,Funzioni,segno,0.0625
student_0196,Algebra,algebra,0.5
student_0196,Algebra,formula,0.125
student_0196,Algebra,none,0.125
student_0196,Algebra,segno,0.25
student_0196,Derivate,algebra,0.1905
student_0196,Derivate,concetto,0.0952
student_0196,Derivate,formula,0.1905
student_0196,Derivate,none,0.4762
student_0196,Derivate,segno,0.0476
student_0196,Fisica_Dinamica,concetto,0.1667
student_0196,Fisica_Dinamica,formula,0.1667
student_0196,Fisica_Dinamica,none,0.6667
student_0196,Fisica_Energia,algebra,0.0556
student_0196,Fisica_Energia,concetto,0.3333
student_0196,Fisica_Energia,distrazione,0.1667
student_0196,Fisica_Energia,formula,0.2222
student_0196,Fisica_Energia,none,0.2222
student_0196,Funzioni,algebra,0.1875
student_0196,Funzioni,concetto,0.25
student_0196,Funzioni,distrazione,0.0625
student_0196,Funzioni,formula,0.125
student_0196,Funzioni,none,0.375
student_0197,Algebra,algebra,0.125
student_0197,Algebra,distrazione,0.125
student_0197,Algebra,none,0.75
student_0197,Derivate,concetto,0.1429
student_0197,Derivate,distrazione,0.0476
student_0197,Derivate,formula,0.2857
student_0197,Derivate,none,0.4286
student_0197,Derivate,segno,0.0952
student_0197,Fisica_Dinamica,concetto,0.1667
student_0197,Fisica_Dinamica,none,0.75
student_0197,Fisica_Dinamica,segno,0.0833
student_0197,Fisica_Energia,algebra,0.0556
student_0197,Fisica_Energia,concetto,0.1667
student_0197,Fisica_Energia,distrazione,0.1667
student_0197,Fisica_Energia,formula,0.1667
student_0197,Fisica_Energia,none,0.4444
student_0197,Funzioni,algebra,0.0625
student_0197,Funzioni,concetto,0.125
student_0197,Funzioni,distrazione,0.125
student_0197,Funzioni,formula,0.0625
student_0197,Funzioni,none,0.5625
student_0197,Funzioni,segno,0.0625
student_0198,Algebra,algebra,0.25
student_0198,Algebra,none,0.625
student_0198,Algebra,segno,0.125
student_0198,Derivate,algebra,0.0952
student_0198,Derivate,distrazione,0.0476
student_0198,Derivate,formula,0.0952
student_0198,Derivate,none,0.7619
student_0198,Fisica_Dinamica,algebra,0.0833
student_0198,Fisica_Dinamica,concetto,0.1667
student_0198,Fisica_Dinamica,formula,0.0833
student_0198,Fisica_Dinamica,none,0.6667
student_0198,Fisica_Energia,concetto,0.2222
student_0198,Fisica_Energia,formula,0.1667
student_0198,Fisica_Energia,none,0.6111
student_0198,Funzioni,concetto,0.1875
student_0198,Funzioni,distrazione,0.0625
student_0198,Funzioni,formula,0.0625
student_0198,Funzioni,none,0.5625
student_0198,Funzioni,segno,0.125
student_0199,Algebra,algebra,0.25
student_0199,Algebra,formula,0.125
student_0199,Algebra,none,0.5
student_0199,Algebra,segno,0.125
student_0199,Derivate,algebra,0.0476
student_0199,Derivate,concetto,0.0476
student_0199,Derivate,formula,0.2857
student_0199,Derivate,none,0.5714
student_0199,Derivate,segno,0.0476
student_0199,Fisica_Dinamica,concetto,0.1667
student_0199,Fisica_Dinamica,distrazione,0.1667
student_0199,Fisica_Dinamica,none,0.5833
student_0199,Fisica_Dinamica,segno,0.0833
student_0199,Fisica_Energia,concetto,0.3333
student_0199,Fisica_Energia,distrazione,0.1111
student_0199,Fisica_Energia,formula,0.0556
student_0199,Fisica_Energia,none,0.5
student_0199,Funzioni,algebra,0.0625
student_0199,Funzioni,concetto,0.0625
student_0199,Funzioni,distrazione,0.0625
student_0199,Funzioni,formula,0.25
student_0199,Funzioni,none,0.5625
student_0200,Algebra,algebra,0.125
student_0200,Algebra,none,0.375
student_0200,Algebra,segno,0.5
student_0200,Derivate,algebra,0.1429
student_0200,Derivate,concetto,0.1429
student_0200,Derivate,distrazione,0.0476
student_0200,Derivate,formula,0.0952
student_0200,Derivate,none,0.5714
student_0200,Fisica_Dinamica,concetto,0.3333
student_0200,Fisica_Dinamica,formula,0.4167
student_0200,Fisica_Dinamica,none,0.25
student_0200,Fisica_Energia,algebra,0.1111
student_0200,Fisica_Energia,concetto,0.3333
student_0200,Fisica_Energia,distrazione,0.0556
student_0200,Fisica_Energia,formula,0.1111
student_0200,Fisica_Energia,none,0.3889
student_0200,Funzioni,algebra,0.0625
student_0200,Funzioni,concetto,0.125
student_0200,Funzioni,distrazione,0.0625
student_0200,Funzioni,formula,0.125
student_0200,Funzioni,none,0.5
student_0200,Funzioni,segno,0.125
